№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Целевой федеральный. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 3
10,4079788,+,250,240,1,80,90,70,10,проходит по этому приоритету
11,4592508,+,248,238,1,80,85,73,10,проходит по этому приоритету
12,3761111,+,245,245,1,80,93,72,0,проходит по этому приоритету
13,4282444,+,245,235,1,82,72,81,10,проходит по этому приоритету
14,3576594,+,242,242,1,76,83,83,0,проходит по этому приоритету
15,3732728,+,242,240,1,82,85,73,2,проходит по этому приоритету
16,3586758,+,240,240,1,82,85,73,0,проходит по этому приоритету
17,4669531,+,235,225,2,80,64,81,10,проходит по этому приоритету
18,4623527,+,224,221,1,78,62,81,3,проходит по этому приоритету
19,3901917,+,217,217,1,74,77,66,0,проходит по этому приоритету
20,4405098,,302,292,1,98,100,94,10,заявление принято
21,4402608,,302,292,1,95,100,97,10,заявление принято
22,4279303,,301,291,4,100,100,91,10,заявление принято
23,4828173,,299,289,5,97,95,97,10,заявление принято
24,4829138,,298,288,2,96,95,97,10,заявление принято
25,3973260,,296,286,1,94,98,94,10,заявление принято
26,4071251,,292,282,3,92,93,97,10,заявление принято
27,4297403,,292,282,1,90,98,94,10,заявление принято
28,4086785,,291,281,1,95,92,94,10,заявление принято
29,4763780,,287,277,3,96,98,83,10,заявление принято
30,4165604,,287,277,2,88,95,94,10,заявление принято
31,3877823,,287,277,4,86,100,91,10,заявление принято
32,4069304,,285,275,2,94,92,89,10,заявление принято
33,4357938,,285,275,4,92,100,83,10,заявление принято
34,4544708,,285,275,4,88,98,89,10,заявление принято
35,4275990,,285,275,4,86,98,91,10,заявление принято
36,4761714,,285,275,4,86,98,91,10,заявление принято
37,4855270,,284,274,1,95,88,91,10,заявление принято
38,3788950,,284,274,4,90,98,86,10,заявление принято
39,3908801,,284,274,1,90,93,91,10,заявление принято
40,4032773,,284,274,1,88,100,86,10,заявление принято
41,4137254,,284,274,2,86,94,94,10,заявление принято
42,4500374,,283,274,3,88,95,91,9,заявление принято
43,4014301,,283,273,2,92,98,83,10,заявление принято
44,4215544,,283,273,6,90,100,83,10,заявление принято
45,4373192,,282,282,3,92,93,97,0,заявление принято
46,4570396,,282,272,1,92,94,86,10,заявление принято
47,4641491,,281,271,1,90,90,91,10,заявление принято
48,4371229,,281,271,3,88,83,100,10,заявление принято
49,4372570,,281,271,2,84,98,89,10,заявление принято
50,4765755,,280,270,1,94,98,78,10,заявление принято
51,4667138,,280,270,7,94,85,91,10,заявление принято
52,4440309,,280,270,3,88,96,86,10,заявление принято
53,4364418,,280,270,1,88,96,86,10,заявление принято
54,4414796,,280,270,2,86,95,89,10,заявление принято
55,3938059,,280,270,1,86,95,89,10,заявление принято
56,3846333,,280,270,2,86,90,94,10,заявление принято
57,4230406,,279,269,5,90,88,91,10,заявление принято
58,4620780,,279,269,1,88,92,89,10,заявление принято
59,4222846,,279,269,3,82,98,89,10,заявление принято
60,3919376,,278,268,3,100,95,73,10,заявление принято
61,3863998,,278,268,6,86,82,100,10,заявление принято
62,4425929,,278,268,2,84,93,91,10,заявление принято
63,4030148,,278,268,5,82,100,86,10,заявление принято
64,4766214,,277,267,3,96,85,86,10,заявление принято
65,4315190,,276,273,1,92,95,86,3,заявление принято
66,4582603,,276,266,4,99,84,83,10,заявление принято
67,4108335,,276,266,5,90,93,83,10,заявление принято
68,4657038,,276,266,6,90,85,91,10,заявление принято
69,4192254,,276,266,3,84,93,89,10,заявление принято
70,4112376,,276,266,2,82,98,86,10,заявление принято
71,4766413,,276,266,2,82,93,91,10,заявление принято
72,4274471,,276,266,6,82,93,91,10,заявление принято
73,4343618,,275,272,4,86,95,91,3,заявление принято
74,4280305,,275,272,3,82,93,97,3,заявление принято
75,4472689,,275,265,2,86,93,86,10,заявление принято
76,4314583,,274,271,1,82,95,94,3,заявление принято
77,3916961,,274,265,1,70,98,97,9,заявление принято
78,3955064,,274,264,3,90,93,81,10,заявление принято
79,4383258,,274,264,3,90,85,89,10,заявление принято
80,4527913,,274,264,5,88,95,81,10,заявление принято
81,4078720,,274,264,5,84,83,97,10,заявление принято
82,3849571,,274,264,5,80,98,86,10,заявление принято
83,4251721,,273,263,4,94,88,81,10,заявление принято
84,4155914,,273,263,5,92,93,78,10,заявление принято
85,4645288,,273,263,4,90,100,73,10,заявление принято
86,4331698,,273,263,1,88,92,83,10,заявление принято
87,4769480,,273,263,6,84,90,89,10,заявление принято
88,4168514,,272,262,4,88,93,81,10,заявление принято
89,4169681,,272,262,1,88,93,81,10,заявление принято
90,4063021,,272,262,6,86,93,83,10,заявление принято
91,3620117,,272,262,4,84,95,83,10,заявление принято
92,4500416,,271,264,1,80,98,86,7,заявление принято
93,4082052,,271,261,4,92,80,89,10,заявление принято
94,4572570,,271,261,2,90,88,83,10,заявление принято
95,3887220,,271,261,6,88,98,75,10,заявление принято
96,4069628,,271,261,3,86,75,100,10,заявление принято
97,4670623,,271,261,4,82,88,91,10,заявление принято
98,3823309,,271,261,1,80,90,91,10,заявление принято
99,4698177,,270,260,4,94,88,78,10,заявление принято
100,4403670,,270,260,5,84,79,97,10,заявление принято
101,4854017,,270,260,1,80,80,100,10,заявление принято
102,4826463,,269,268,4,92,93,83,1,заявление принято
103,4786003,,269,261,1,82,93,86,8,заявление принято
104,4044411,,269,259,2,88,90,81,10,заявление принято
105,4151052,,269,259,1,84,94,81,10,заявление принято
106,4580746,,269,259,3,80,98,81,10,заявление принято
107,4306347,,269,259,4,80,88,91,10,заявление принято
108,3861616,,269,259,3,80,85,94,10,заявление принято
109,3941072,,269,259,5,78,95,86,10,заявление принято
110,4840754,,268,268,3,94,88,86,0,заявление принято
111,4279165,,268,268,5,84,93,91,0,заявление принято
112,4134460,,268,258,4,84,93,81,10,заявление принято
113,4271223,,268,258,1,84,88,86,10,заявление принято
114,4276394,,268,258,3,84,88,86,10,заявление принято
115,3897673,,268,258,1,84,83,91,10,заявление принято
116,3591132,,268,258,4,84,80,94,10,заявление принято
117,4453749,,268,258,3,80,95,83,10,заявление принято
118,4722875,,267,267,4,99,98,70,0,заявление принято
119,4401702,,267,267,2,88,93,86,0,заявление принято
120,4399797,,267,267,5,84,100,83,0,заявление принято
121,4063891,,267,257,4,90,92,75,10,заявление принято
122,4224358,,267,257,4,88,88,81,10,заявление принято
123,4337618,,267,257,5,80,88,89,10,заявление принято
124,4726323,,267,257,5,80,88,89,10,заявление принято
125,4667518,,267,257,3,78,88,91,10,заявление принято
126,4161801,,266,266,3,82,90,94,0,заявление принято
127,4726250,,266,263,4,92,90,81,3,заявление принято
128,4123499,,266,260,2,90,95,75,6,заявление принято
129,4595548,,266,256,3,88,90,78,10,заявление принято
130,4335157,,266,256,4,88,85,83,10,заявление принято
131,4454106,,266,256,2,86,100,70,10,заявление принято
132,4237271,,266,256,3,84,83,89,10,заявление принято
133,3822510,,266,256,4,82,85,89,10,заявление принято
134,4036348,,265,265,4,86,88,91,0,заявление принято
135,4727612,,265,259,4,80,90,89,6,заявление принято
136,3990036,,265,255,1,94,83,78,10,заявление принято
137,4098518,,265,255,6,94,72,89,10,заявление принято
138,3937722,,265,255,2,86,88,81,10,заявление принято
139,4072632,,265,255,3,78,88,89,10,заявление принято
140,4203734,,264,264,2,82,88,94,0,заявление принято
141,3834160,,264,254,1,88,80,86,10,заявление принято
142,4704246,,264,254,3,82,78,94,10,заявление принято
143,3841579,,264,254,3,80,83,91,10,заявление принято
144,4907102,,263,263,1,95,90,78,0,заявление принято
145,4733351,,263,260,4,86,88,86,3,заявление принято
146,4727614,,263,256,3,88,85,83,7,заявление принято
147,3845351,,263,253,5,88,84,81,10,заявление принято
148,4696425,,263,253,2,84,88,81,10,заявление принято
149,4106085,,263,253,2,84,83,86,10,заявление принято
150,4082733,,263,253,2,84,83,86,10,заявление принято
151,4058220,,263,253,5,82,93,78,10,заявление принято
152,4386811,,263,253,5,82,80,91,10,заявление принято
153,4861332,,263,253,4,80,98,75,10,заявление принято
154,4406437,,263,253,4,76,83,94,10,заявление принято
155,4436220,,262,262,4,84,92,86,0,заявление принято
156,4258693,,262,259,4,82,94,83,3,заявление принято
157,4199136,,262,252,1,90,90,72,10,заявление принято
158,4280557,,262,252,4,84,90,78,10,заявление принято
159,4104326,,262,252,5,84,90,78,10,заявление принято
160,4263441,,262,252,4,82,95,75,10,заявление принято
161,4057171,,262,252,7,80,83,89,10,заявление принято
162,4620341,,262,252,2,78,88,86,10,заявление принято
163,4272209,,262,252,3,74,95,83,10,заявление принято
164,4229793,,261,261,4,88,90,83,0,заявление принято
165,3779649,,261,261,5,80,95,86,0,заявление принято
166,3874700,,261,253,2,84,83,86,8,заявление принято
167,4094482,,261,251,4,82,88,81,10,заявление принято
168,4255005,,261,251,3,80,80,91,10,заявление принято
169,4261629,,260,260,5,100,94,66,0,заявление принято
170,4252995,,260,260,1,86,80,94,0,заявление принято
171,4035136,,260,260,1,82,100,78,0,заявление принято
172,4279755,,260,260,1,82,100,78,0,заявление принято
173,3690012,,260,260,5,82,78,100,0,заявление принято
174,3700560,,260,257,5,86,90,81,3,заявление принято
175,4215668,,260,250,1,92,94,64,10,заявление принято
176,3619842,,260,250,2,88,84,78,10,заявление принято
177,4649785,,260,250,6,84,88,78,10,заявление принято
178,4852143,,260,250,1,84,80,86,10,заявление принято
179,4614366,,260,250,4,76,88,86,10,заявление принято
180,4661504,,259,259,3,90,94,75,0,заявление принято
181,4404295,,259,259,2,90,88,81,0,заявление принято
182,3697866,,259,259,1,90,88,81,0,заявление принято
183,4786891,,259,259,3,82,83,94,0,заявление принято
184,4145662,,259,249,3,90,90,69,10,заявление принято
185,4855731,,259,249,1,90,78,81,10,заявление принято
186,4065642,,259,249,1,88,88,73,10,заявление принято
187,4483354,,259,249,3,86,93,70,10,заявление принято
188,3785994,,259,249,2,84,90,75,10,заявление принято
189,4485785,,259,249,6,84,79,86,10,заявление принято
190,4663768,,259,249,2,80,88,81,10,заявление принято
191,4465674,,259,249,3,80,83,86,10,заявление принято
192,4637114,,258,258,3,84,83,91,0,заявление принято
193,4760674,,258,258,5,74,90,94,0,заявление принято
194,4282155,,258,258,6,74,90,94,0,заявление принято
195,3920347,,258,256,5,82,88,86,2,заявление принято
196,4769035,,258,254,3,92,90,72,4,заявление принято
197,4574707,,258,248,5,86,93,69,10,заявление принято
198,4272215,,258,248,1,84,78,86,10,заявление принято
