№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Министерство цифрового развития и связи Нижегородской области. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 11
9,4798489,+,265,255,1,82,84,89,10,проходит по этому приоритету
10,3788576,+,258,250,1,74,93,83,8,проходит по этому приоритету
11,4010925,+,256,256,1,82,85,89,0,проходит по этому приоритету
12,3901908,+,256,246,1,92,71,83,10,проходит по этому приоритету
13,4032295,+,256,246,1,78,77,91,10,проходит по этому приоритету
14,4201923,+,253,243,1,78,82,83,10,проходит по этому приоритету
15,3837427,+,252,249,1,80,88,81,3,проходит по этому приоритету
16,4103922,+,252,242,1,84,88,70,10,проходит по этому приоритету
17,3600006,+,251,251,1,90,88,73,0,проходит по этому приоритету
18,4174179,+,251,241,1,88,83,70,10,проходит по этому приоритету
19,3823136,+,250,240,1,84,70,86,10,проходит по этому приоритету
20,4429416,+,250,240,1,82,75,83,10,проходит по этому приоритету
21,4346475,+,248,241,1,84,90,67,7,проходит по этому приоритету
22,3981991,+,248,238,1,88,75,75,10,проходит по этому приоритету
23,4242560,+,248,238,1,84,85,69,10,проходит по этому приоритету
24,4658744,+,248,238,1,78,85,75,10,проходит по этому приоритету
25,4273808,+,248,238,1,76,71,91,10,проходит по этому приоритету
26,3779208,+,246,244,1,86,88,70,2,проходит по этому приоритету
27,3655394,+,246,236,1,82,79,75,10,проходит по этому приоритету
28,3914879,+,244,244,1,86,86,72,0,проходит по этому приоритету
29,4281508,+,244,234,1,84,80,70,10,проходит по этому приоритету
30,4171723,+,244,234,1,76,80,78,10,проходит по этому приоритету
31,4872868,+,243,233,1,78,83,72,10,проходит по этому приоритету
32,4058282,+,243,233,1,78,83,72,10,проходит по этому приоритету
33,4663996,+,242,242,1,84,80,78,0,проходит по этому приоритету
34,4551961,+,242,232,2,76,78,78,10,проходит по этому приоритету
35,4162774,+,242,232,1,74,75,83,10,проходит по этому приоритету
36,4013798,+,241,241,1,78,85,78,0,проходит по этому приоритету
37,3837442,+,241,231,1,84,74,73,10,проходит по этому приоритету
38,4711552,+,239,239,2,78,83,78,0,проходит по этому приоритету
39,3870845,+,239,239,1,78,78,83,0,проходит по этому приоритету
40,4944251,+,239,229,1,82,78,69,10,проходит по этому приоритету
41,4770463,+,238,231,1,78,80,73,7,проходит по этому приоритету
42,4139429,+,237,237,1,78,93,66,0,проходит по этому приоритету
43,4402862,+,237,234,1,70,83,81,3,проходит по этому приоритету
44,4702084,+,236,233,2,78,88,67,3,проходит по этому приоритету
45,4423612,+,235,225,1,80,67,78,10,проходит по этому приоритету
46,3985191,+,234,234,1,82,80,72,0,проходит по этому приоритету
47,4239551,+,234,234,1,74,88,72,0,проходит по этому приоритету
48,4254742,+,233,231,1,72,90,69,2,проходит по этому приоритету
49,4647197,+,232,222,3,74,70,78,10,проходит по этому приоритету
50,4019495,+,231,231,1,78,72,81,0,проходит по этому приоритету
51,4638215,+,227,227,1,90,68,69,0,проходит по этому приоритету
52,4189243,+,227,217,1,72,70,75,10,проходит по этому приоритету
53,4321439,+,227,217,1,72,67,78,10,проходит по этому приоритету
54,4424840,+,226,220,1,82,71,67,6,проходит по этому приоритету
55,4804950,+,225,225,1,80,75,70,0,проходит по этому приоритету
56,4338404,+,225,225,1,70,80,75,0,проходит по этому приоритету
57,4617412,+,223,223,1,80,65,78,0,проходит по этому приоритету
58,3603534,+,222,222,1,72,67,83,0,проходит по этому приоритету
59,4002480,+,221,221,1,80,78,63,0,проходит по этому приоритету
60,3762533,+,220,220,1,78,72,70,0,проходит по этому приоритету
61,4579623,+,220,220,1,76,75,69,0,проходит по этому приоритету
62,4906202,+,218,218,1,76,88,54,0,проходит по этому приоритету
63,4264745,+,218,218,1,72,64,82,0,проходит по этому приоритету
64,3915892,+,218,208,1,76,62,70,10,проходит по этому приоритету
65,4838575,+,218,208,1,70,65,73,10,проходит по этому приоритету
66,4256960,+,217,207,2,70,59,78,10,проходит по этому приоритету
67,3835956,+,217,207,1,64,54,89,10,проходит по этому приоритету
68,4768542,+,215,215,1,78,73,64,0,проходит по этому приоритету
69,3578998,+,215,215,2,74,78,63,0,проходит по этому приоритету
70,4154447,+,215,215,2,66,80,69,0,проходит по этому приоритету
71,4640701,+,215,210,1,70,85,55,5,проходит по этому приоритету
72,3846425,+,214,214,1,74,67,73,0,проходит по этому приоритету
73,3958791,+,214,214,1,72,64,78,0,проходит по этому приоритету
74,4222562,+,211,211,2,78,67,66,0,проходит по этому приоритету
75,3952499,+,211,211,2,72,72,67,0,проходит по этому приоритету
76,3842064,+,210,210,3,74,75,61,0,проходит по этому приоритету
77,4134537,+,210,207,3,70,70,67,3,проходит по этому приоритету
78,4601068,+,209,209,1,64,78,67,0,проходит по этому приоритету
79,3763044,+,209,206,1,70,70,66,3,проходит по этому приоритету
80,4279198,+,207,200,1,64,70,66,7,проходит по этому приоритету
81,4521160,+,206,206,2,78,64,64,0,проходит по этому приоритету
82,3956681,+,206,206,5,74,75,57,0,проходит по этому приоритету
83,3946896,+,204,197,1,74,56,67,7,проходит по этому приоритету
84,4869966,+,199,199,1,80,59,60,0,проходит по этому приоритету
85,3959713,+,199,199,5,72,55,72,0,проходит по этому приоритету
86,4279303,,301,291,3,100,100,91,10,заявление принято
87,4828173,,299,289,2,97,95,97,10,заявление принято
88,4829138,,298,288,4,96,95,97,10,заявление принято
89,3973260,,296,286,2,94,98,94,10,заявление принято
90,4121939,,294,284,1,90,100,94,10,заявление принято
91,4314624,,292,282,1,100,93,89,10,заявление принято
92,4071251,,292,282,5,92,93,97,10,заявление принято
93,4577873,,291,281,1,94,93,94,10,заявление принято
94,4805812,,290,280,2,86,100,94,10,заявление принято
95,4557822,,289,279,1,95,90,94,10,заявление принято
96,4163453,,289,279,4,86,96,97,10,заявление принято
97,4763780,,287,277,6,96,98,83,10,заявление принято
98,4165604,,287,277,1,88,95,94,10,заявление принято
99,3877823,,287,277,3,86,100,91,10,заявление принято
100,3901613,,285,282,2,88,100,94,3,заявление принято
101,3995422,,285,275,1,100,75,100,10,заявление принято
102,3846076,,285,275,3,98,88,89,10,заявление принято
103,3870015,,285,275,4,94,98,83,10,заявление принято
104,4069304,,285,275,4,94,92,89,10,заявление принято
105,4357938,,285,275,1,92,100,83,10,заявление принято
106,4544708,,285,275,7,88,98,89,10,заявление принято
107,4546766,,285,275,3,86,100,89,10,заявление принято
